#separator:tab
#html:true
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오</span>[/anki:tts]

"	5
"5</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">육</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">육</span>[/anki:tts]

"	6
"6</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">육</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">육</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">칠</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">칠</span>[/anki:tts]

"	7
"7</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">칠</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">칠</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔</span>[/anki:tts]

"	8
"8</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구</span>[/anki:tts]

"	9
"9</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십</span>[/anki:tts]

"	10
"10</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십일</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십일</span>[/anki:tts]

"	11
"11</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십일</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십일</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십이</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십이</span>[/anki:tts]

"	12
"12</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십이</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십이</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십삼</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십삼</span>[/anki:tts]

"	13
"13</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십삼</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십삼</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십사</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십사</span>[/anki:tts]

"	14
"14</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십사</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십사</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십오</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십오</span>[/anki:tts]

"	15
"15</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십오</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십오</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십육</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십육</span>[/anki:tts]

"	16
"16</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십육</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십육</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십칠</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십칠</span>[/anki:tts]

"	17
"17</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십칠</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십칠</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십팔</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십팔</span>[/anki:tts]

"	18
"18</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십팔</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십팔</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십구</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십구</span>[/anki:tts]

"	19
"19</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십구</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">십구</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이십</span>[/anki:tts]

"	20
"20</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">이십</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼십</span>[/anki:tts]

"	30
"30</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">삼십</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사십</span>[/anki:tts]

"	40
"40</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">사십</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오십</span>[/anki:tts]

"	50
"50</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">오십</span>[/anki:tts]
"
"육십
[anki:tts lang=ko_KR speed=0.6]육십[/anki:tts]

"	60
"60</br>
</hr>
"	"육십
[anki:tts lang=ko_KR speed=0.8]육십[/anki:tts]
"
"칠십
[anki:tts lang=ko_KR speed=0.6]칠십[/anki:tts]

"	70
"70</br>
</hr>
"	"칠십
[anki:tts lang=ko_KR speed=0.8]칠십[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔십</span>[/anki:tts]

"	80
"80</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">팔십</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구십</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구십</span>[/anki:tts]

"	90
"90</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구십</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">구십</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">백</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">백</span>[/anki:tts]

"	100
"100</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">백</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">백</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">천</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">천</span>[/anki:tts]

"	1000
"1000</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">천</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">천</span>[/anki:tts]
"
"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">만</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">만</span>[/anki:tts]

"	10,000
"10,000</br>
</hr>
"	"<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">만</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(32, 33, 34); background-color: rgb(248, 249, 250);"">만</span>[/anki:tts]
"
"제 말이 맞습니까?
[anki:tts lang=ko_KR speed=0.6]제 말이 맞습니까?[/anki:tts]

"	Я прав?<br>букв. Моя речь правильная?
"Я прав?<br>букв. Моя речь правильная?</br>
</hr>
"	"제 말이 맞습니까?
[anki:tts lang=ko_KR speed=0.8]제 말이 맞습니까?[/anki:tts]
"
"맞다
[anki:tts lang=ko_KR speed=0.6]맞다[/anki:tts]

"	верный, правильный, точный
"верный, правильный, точный</br>
</hr>
"	"맞다
[anki:tts lang=ko_KR speed=0.8]맞다[/anki:tts]
"
"쉽다
[anki:tts lang=ko_KR speed=0.6]쉽다[/anki:tts]

"	лёгкий, простой
"лёгкий, простой</br>
</hr>
"	"쉽다
[anki:tts lang=ko_KR speed=0.8]쉽다[/anki:tts]
"
"한국어는 쉽습니까?
[anki:tts lang=ko_KR speed=0.6]한국어는 쉽습니까?[/anki:tts]

"	Корейский язык простой?
"Корейский язык простой?</br>
</hr>
"	"한국어는 쉽습니까?
[anki:tts lang=ko_KR speed=0.8]한국어는 쉽습니까?[/anki:tts]
"
"어렵다
[anki:tts lang=ko_KR speed=0.6]어렵다[/anki:tts]

"	сложный, трудный
"сложный, трудный</br>
</hr>
"	"어렵다
[anki:tts lang=ko_KR speed=0.8]어렵다[/anki:tts]
"
"중국어는 어렵습니까?
[anki:tts lang=ko_KR speed=0.6]중국어는 어렵습니까?[/anki:tts]

"	Китайский язык сложный?
"Китайский язык сложный?</br>
</hr>
"	"중국어는 어렵습니까?
[anki:tts lang=ko_KR speed=0.8]중국어는 어렵습니까?[/anki:tts]
"
"영어는 쉽지 않습니다.
[anki:tts lang=ko_KR speed=0.6]영어는 쉽지 않습니다.[/anki:tts]

"	Английский язык не простой.
"Английский язык не простой.</br>
</hr>
"	"영어는 쉽지 않습니다.
[anki:tts lang=ko_KR speed=0.8]영어는 쉽지 않습니다.[/anki:tts]
"
"매일
[anki:tts lang=ko_KR speed=0.6]매일[/anki:tts]

"	ежедневно, каждый день
"ежедневно, каждый день</br>
</hr>
"	"매일
[anki:tts lang=ko_KR speed=0.8]매일[/anki:tts]
"
"<span style=""color: rgb(37, 37, 37); background-color: rgb(255, 255, 255);"">매일 언어를 배웁시다.</span>
[anki:tts lang=ko_KR speed=0.6]<span style=""color: rgb(37, 37, 37); background-color: rgb(255, 255, 255);"">매일 언어를 배웁시다.</span>[/anki:tts]

"	Давайте учить языки каждый день.
"Давайте учить языки каждый день.</br>
</hr>
"	"<span style=""color: rgb(37, 37, 37); background-color: rgb(255, 255, 255);"">매일 언어를 배웁시다.</span>
[anki:tts lang=ko_KR speed=0.8]<span style=""color: rgb(37, 37, 37); background-color: rgb(255, 255, 255);"">매일 언어를 배웁시다.</span>[/anki:tts]
"
"함께
[anki:tts lang=ko_KR speed=0.6]함께[/anki:tts]

"	вместе,<br>наряду,<br>одновременно с чем-либо
"вместе,<br>наряду,<br>одновременно с чем-либо</br>
</hr>
"	"함께
[anki:tts lang=ko_KR speed=0.8]함께[/anki:tts]
"
"심리학자
[anki:tts lang=ko_KR speed=0.6]심리학자[/anki:tts]

"	Психолог
"Психолог</br>
</hr>
"	"심리학자
[anki:tts lang=ko_KR speed=0.8]심리학자[/anki:tts]
"
"심리학
[anki:tts lang=ko_KR speed=0.6]심리학[/anki:tts]

"	Психология
"Психология</br>
</hr>
"	"심리학
[anki:tts lang=ko_KR speed=0.8]심리학[/anki:tts]
"
"막내딸
[anki:tts lang=ko_KR speed=0.6]막내딸[/anki:tts]

"	Самая младшая дочь 
"Самая младшая дочь </br>
</hr>
"	"막내딸
[anki:tts lang=ko_KR speed=0.8]막내딸[/anki:tts]
"
"큰딸
[anki:tts lang=ko_KR speed=0.6]큰딸[/anki:tts]

"	Старшая дочь
"Старшая дочь</br>
</hr>
"	"큰딸
[anki:tts lang=ko_KR speed=0.8]큰딸[/anki:tts]
"
"한국의 언어는 한국어입니다.
[anki:tts lang=ko_KR speed=0.6]한국의 언어는 한국어입니다.[/anki:tts]

"	Язык Кореи - корейский язык.
"Язык Кореи - корейский язык.</br>
</hr>
"	"한국의 언어는 한국어입니다.
[anki:tts lang=ko_KR speed=0.8]한국의 언어는 한국어입니다.[/anki:tts]
"
"이 한국어 대화는 적읍시다.
[anki:tts lang=ko_KR speed=0.6]이 한국어 대화는 적읍시다.[/anki:tts]

"	Давайте запишем этот корейский диалог.
"Давайте запишем этот корейский диалог.</br>
</hr>
"	"이 한국어 대화는 적읍시다.
[anki:tts lang=ko_KR speed=0.8]이 한국어 대화는 적읍시다.[/anki:tts]
"
"이 단어가 어렵습니다
[anki:tts lang=ko_KR speed=0.6]이 단어가 어렵습니다[/anki:tts]

"	Это слово сложное.
"Это слово сложное.</br>
</hr>
"	"이 단어가 어렵습니다
[anki:tts lang=ko_KR speed=0.8]이 단어가 어렵습니다[/anki:tts]
"
"돈이 있습니다
[anki:tts lang=ko_KR speed=0.6]돈이 있습니다[/anki:tts]

"	<i>У меня&nbsp;</i>есть деньги.
"<i>У меня&nbsp;</i>есть деньги.</br>
</hr>
"	"돈이 있습니다
[anki:tts lang=ko_KR speed=0.8]돈이 있습니다[/anki:tts]
"
"- 물이 있습니까?<br>-&nbsp;네, 물이 있습니다.
[anki:tts lang=ko_KR speed=0.6]- 물이 있습니까?<br>-&nbsp;네, 물이 있습니다.[/anki:tts]

"	<i>- У вас&nbsp;</i>есть вода?<br>- Да, вода есть.
"<i>- У вас&nbsp;</i>есть вода?<br>- Да, вода есть.</br>
</hr>
"	"- 물이 있습니까?<br>-&nbsp;네, 물이 있습니다.
[anki:tts lang=ko_KR speed=0.8]- 물이 있습니까?<br>-&nbsp;네, 물이 있습니다.[/anki:tts]
"
"- 돈이 은행에 있습니다.<br>- 은행에 돈이 있습니다
[anki:tts lang=ko_KR speed=0.6]- 돈이 은행에 있습니다.<br>- 은행에 돈이 있습니다[/anki:tts]

"	- Деньги лежат в банке.<br>- В банке есть деньги.
"- Деньги лежат в банке.<br>- В банке есть деньги.</br>
</hr>
"	"- 돈이 은행에 있습니다.<br>- 은행에 돈이 있습니다
[anki:tts lang=ko_KR speed=0.8]- 돈이 은행에 있습니다.<br>- 은행에 돈이 있습니다[/anki:tts]
"
"우리 집에 고양이가 있습니다.
[anki:tts lang=ko_KR speed=0.6]우리 집에 고양이가 있습니다.[/anki:tts]

"	У нас дома живёт (<i>есть</i>) кошка.
"У нас дома живёт (<i>есть</i>) кошка.</br>
</hr>
"	"우리 집에 고양이가 있습니다.
[anki:tts lang=ko_KR speed=0.8]우리 집에 고양이가 있습니다.[/anki:tts]
"
"가스
[anki:tts lang=ko_KR speed=0.6]가스[/anki:tts]

"	газ
"газ</br>
</hr>
"	"가스
[anki:tts lang=ko_KR speed=0.8]가스[/anki:tts]
"
"저는 사무실에 있어요
[anki:tts lang=ko_KR speed=0.6]저는 사무실에 있어요[/anki:tts]

"	Я в офисе
"Я в офисе</br>
</hr>
"	"저는 사무실에 있어요
[anki:tts lang=ko_KR speed=0.8]저는 사무실에 있어요[/anki:tts]
"
"돈이 어디에 있습니까?
[anki:tts lang=ko_KR speed=0.6]돈이 어디에 있습니까?[/anki:tts]

"	Где лежат (<i>пребывают</i>) деньги?
"Где лежат (<i>пребывают</i>) деньги?</br>
</hr>
"	"돈이 어디에 있습니까?
[anki:tts lang=ko_KR speed=0.8]돈이 어디에 있습니까?[/anki:tts]
"
"커피를 삽니다.
[anki:tts lang=ko_KR speed=0.6]커피를 삽니다.[/anki:tts]

"	<i>Я&nbsp;</i>покупаю кофе.
"<i>Я&nbsp;</i>покупаю кофе.</br>
</hr>
"	"커피를 삽니다.
[anki:tts lang=ko_KR speed=0.8]커피를 삽니다.[/anki:tts]
"
"커피가 없습니다.
[anki:tts lang=ko_KR speed=0.6]커피가 없습니다.[/anki:tts]

"	кофе нет.
"кофе нет.</br>
</hr>
"	"커피가 없습니다.
[anki:tts lang=ko_KR speed=0.8]커피가 없습니다.[/anki:tts]
"
